url_path,views_total,views_unique
/instill-ai/instill-core,45,36
/instill-ai/instill-core/issues,23,12
/instill-ai/instill-core/pulls,5,2
/instill-ai/instill-core/forks,3,1
/instill-ai/instill-core/actions/runs/21329224251/workflow,2,2
/instill-ai/instill-core/blob/main/.github/workflows/releases.yml,2,2
/instill-ai/instill-core/commit/b415d274849e3eaf79a50ac03ce7a003197b1550,2,2
/instill-ai/instill-core/pulse,2,2
/instill-ai/instill-core/issues/732,2,1
/instill-ai/instill-core/actions/runs/15692951498/workflow,1,1
