referrer,views_total,views_unique
github.com,167,42
Google,107,25
m.facebook.com,15,4
mail.qq.com,11,5
com.google.android.gm,9,3
productlane.com,5,1
linkedin.com,4,3
mail.google.com,3,1
facebook.com,2,2
l.facebook.com,2,1
