referrer,views_total,views_unique
github.com,192,55
Google,92,19
instill.tech,29,11
grep.app,10,1
forms.clickup.com,4,4
linkedin.com,3,3
outlook.live.com,2,2
in.search.yahoo.com,2,1
Bing,2,1
cn.bing.com,2,1
