referrer,views_total,views_unique
github.com,61,21
linkedin.com,10,3
t.co,5,3
l.facebook.com,5,2
facebook.com,4,4
m.facebook.com,4,3
news.ycombinator.com,4,3
lm.facebook.com,2,2
instill.tech,2,1
git.news,2,1
