referrer,views_total,views_unique
github.com,254,41
Google,46,15
helm.instill.tech,39,1
instill.tech,10,3
in.search.yahoo.com,7,1
l.facebook.com,3,3
Bing,2,2
youtube.com,2,1
forms.clickup.com,2,1
cn.bing.com,1,1
