time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-09-24 00:00:00+00:00,107,31,25,14
2025-09-25 00:00:00+00:00,99,26,16,8
2025-09-26 00:00:00+00:00,147,21,25,12
2025-09-27 00:00:00+00:00,82,22,62,12
2025-09-28 00:00:00+00:00,12,11,12,4
2025-09-29 00:00:00+00:00,50,24,17,11
2025-09-30 00:00:00+00:00,34,19,14,10
2025-10-01 00:00:00+00:00,86,18,81,15
2025-10-02 00:00:00+00:00,59,14,24,9
2025-10-03 00:00:00+00:00,78,19,105,19
2025-10-04 00:00:00+00:00,43,18,12,9
2025-10-05 00:00:00+00:00,50,26,17,10
2025-10-06 00:00:00+00:00,51,24,32,10
2025-10-07 00:00:00+00:00,162,23,59,12
