url_path,views_total,views_unique
/instill-ai/instill-core,239,130
/instill-ai/instill-core/tree/main/charts/instill-core,42,5
/instill-ai/instill-core/issues,34,14
/instill-ai/instill-core/tree/main/charts/instill-core/templates,30,4
/instill-ai/instill-core/pulls,27,7
/instill-ai/instill-core/tree/main/release-please,27,2
/instill-ai/instill-core/tree/main/.github,20,3
/instill-ai/instill-core/tree/main/examples,18,6
/instill-ai/instill-core/tree/main/.github/workflows,18,2
/instill-ai/instill-core/blob/main/release-please/manifest.json,16,1
