url_path,views_total,views_unique
/instill-ai/instill-core,962,661
/instill-ai/instill-core/pulls,42,10
/instill-ai/instill-core/tree/main/examples,34,18
/instill-ai/instill-core/tree/main/protocol,21,13
/instill-ai/instill-core/tree/main/examples/streamlit,18,8
/instill-ai/instill-core/blob/main/Makefile,16,8
/instill-ai/instill-core/pull/192,16,4
/instill-ai/instill-core/tree/main/release-please,15,6
/instill-ai/instill-core/tree/main/examples/async/yolov7,13,11
/instill-ai/instill-core/tree/main/examples/streamlit/stomata,13,5
