time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-03-20 00:00:00+00:00,26,12,8,7
2026-03-21 00:00:00+00:00,10,4,23,8
2026-03-22 00:00:00+00:00,8,7,8,5
2026-03-23 00:00:00+00:00,86,44,10,9
2026-03-24 00:00:00+00:00,10,9,14,9
2026-03-25 00:00:00+00:00,61,16,10,6
2026-03-26 00:00:00+00:00,202,50,19,6
2026-03-27 00:00:00+00:00,28,15,13,9
2026-03-28 00:00:00+00:00,18,10,6,3
2026-03-29 00:00:00+00:00,104,22,13,12
2026-03-30 00:00:00+00:00,40,21,8,5
2026-03-31 00:00:00+00:00,23,10,14,11
2026-04-01 00:00:00+00:00,17,12,15,11
2026-04-02 00:00:00+00:00,17,10,9,7
