time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-03-08 00:00:00+00:00,84,60,23,13
2025-03-09 00:00:00+00:00,63,53,57,8
2025-03-10 00:00:00+00:00,30,28,11,8
2025-03-11 00:00:00+00:00,23,15,15,11
2025-03-12 00:00:00+00:00,24,11,33,18
2025-03-13 00:00:00+00:00,29,16,8,7
2025-03-14 00:00:00+00:00,17,13,9,9
2025-03-15 00:00:00+00:00,15,12,5,4
2025-03-16 00:00:00+00:00,12,9,7,5
2025-03-17 00:00:00+00:00,12,12,20,8
2025-03-18 00:00:00+00:00,20,14,13,10
2025-03-19 00:00:00+00:00,21,6,25,10
2025-03-20 00:00:00+00:00,25,18,33,19
2025-03-21 00:00:00+00:00,42,10,143,63
