url_path,views_total,views_unique
/instill-ai/instill-core,246,120
/instill-ai/instill-core/pulls,77,6
/instill-ai/instill-core/tree/main/charts/core,57,9
/instill-ai/instill-core/blob/main/charts/core/values.yaml,56,3
/instill-ai/instill-core/blob/main/charts/core/templates/_helpers.tpl,45,2
/instill-ai/instill-core/blob/main/charts/core/templates/pipeline-backend/configmap.yaml,39,1
/instill-ai/instill-core/blob/main/charts/core/templates/ray/service.yaml,38,2
/instill-ai/instill-core/pull/1195,30,3
/instill-ai/instill-core/pull/1190,26,3
/instill-ai/instill-core/issues,21,18
