url_path,views_total,views_unique
/instill-ai/instill-core,636,411
/instill-ai/instill-core/tree/main/charts/instill-core,36,11
/instill-ai/instill-core/pulls,34,18
/instill-ai/instill-core/tree/main/examples,33,9
/instill-ai/instill-core/blob/main/LICENSE,27,12
/instill-ai/instill-core/tree/main/protocol,27,10
/instill-ai/instill-core/releases,21,6
/instill-ai/instill-core/releases/tag/v0.17.0-alpha,21,3
/instill-ai/instill-core/tree/main/.github,21,3
/instill-ai/instill-core/tree/main/.github/workflows,19,2
