time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-10-01 00:00:00+00:00,86,18,81,15
2025-10-02 00:00:00+00:00,59,14,24,9
2025-10-03 00:00:00+00:00,78,19,105,19
2025-10-04 00:00:00+00:00,43,18,12,9
2025-10-05 00:00:00+00:00,50,26,17,10
2025-10-06 00:00:00+00:00,51,24,32,10
2025-10-07 00:00:00+00:00,162,23,59,12
2025-10-08 00:00:00+00:00,97,37,32,15
2025-10-09 00:00:00+00:00,74,40,10,6
2025-10-10 00:00:00+00:00,143,45,55,9
2025-10-11 00:00:00+00:00,32,20,7,4
2025-10-12 00:00:00+00:00,24,15,7,7
2025-10-13 00:00:00+00:00,232,49,70,14
2025-10-14 00:00:00+00:00,98,38,22,11
