referrer,views_total,views_unique
github.com,180,57
Google,66,22
instill.tech,26,8
medium.com,5,1
forms.clickup.com,4,4
mail.cstnet.cn,4,1
com.google.android.gm,3,2
m0.mail.sina.com.cn,3,1
Bing,2,2
mail.qq.com,2,2
