url_path,views_total,views_unique
/instill-ai/instill-core,1128,738
/instill-ai/instill-core/tree/main/protocol,39,31
/instill-ai/instill-core/blob/main/LICENSE,34,27
/instill-ai/instill-core/tree/main/examples/streamlit/yolov7,32,11
/instill-ai/instill-core/issues,27,10
/instill-ai/instill-core/tree/main/release-please,25,23
/instill-ai/instill-core/actions,20,2
/instill-ai/instill-core/blob/main/docker-compose.yml,19,16
/instill-ai/instill-core/blob/main/protocol/instill-core_protocol.yaml,15,9
/instill-ai/instill-core/pull/145,14,2
