time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-05-21 00:00:00+00:00,44,18,4,4
2026-05-22 00:00:00+00:00,40,24,13,10
2026-05-23 00:00:00+00:00,36,18,7,5
2026-05-24 00:00:00+00:00,31,20,10,9
2026-05-25 00:00:00+00:00,69,33,20,16
2026-05-26 00:00:00+00:00,65,40,6,5
2026-05-27 00:00:00+00:00,101,48,9,6
2026-05-28 00:00:00+00:00,39,32,11,9
2026-05-29 00:00:00+00:00,38,21,15,10
2026-05-30 00:00:00+00:00,139,21,12,9
2026-05-31 00:00:00+00:00,221,69,6,5
2026-06-01 00:00:00+00:00,51,26,11,8
2026-06-02 00:00:00+00:00,40,28,7,5
2026-06-03 00:00:00+00:00,248,63,8,5
