url_path,views_total,views_unique
/instill-ai/instill-core,258,160
/instill-ai/instill-core/tree/main/charts/instill-core,40,4
/instill-ai/instill-core/issues,31,19
/instill-ai/instill-core/pulls,29,7
/instill-ai/instill-core/tree/main/examples,25,8
/instill-ai/instill-core/tree/main/charts/instill-core/templates,25,3
/instill-ai/instill-core/tree/main/.github,24,4
/instill-ai/instill-core/actions,24,2
/instill-ai/instill-core/tree/main/release-please,20,3
/instill-ai/instill-core/tree/main/.github/workflows,17,2
