referrer,views_total,views_unique
github.com,149,51
Google,56,20
instill.tech,36,14
grep.app,10,1
l.facebook.com,6,3
DuckDuckGo,5,1
forms.clickup.com,4,4
com.google.android.gm,3,3
Bing,3,2
outlook.live.com,2,2
