referrer,views_total,views_unique
github.com,143,62
t.co,39,12
Google,28,18
forms.clickup.com,28,8
linkedin.com,26,12
facebook.com,16,15
l.facebook.com,12,5
m.facebook.com,8,7
mail.qq.com,7,1
lm.facebook.com,6,6
