referrer,views_total,views_unique
github.com,69,39
Google,41,21
mail.qq.com,11,5
instill.tech,5,3
mail.google.com,3,1
outlook.live.com,2,2
qwant.com,1,1
com.google.android.gm,1,1
hn.algolia.com,1,1
linkedin.com,1,1
