url_path,views_total,views_unique
/instill-ai/instill-core,201,134
/instill-ai/instill-core/pulls,23,7
/instill-ai/instill-core/issues,22,7
/instill-ai/instill-core/tree/main/charts/core,21,7
/instill-ai/instill-core/labels,20,1
/instill-ai/instill-core/actions/runs/14764412138,15,1
/instill-ai/instill-core/blob/main/charts/core/values.yaml,12,3
/instill-ai/instill-core/tree/sarthakgupta/rollout-configuration-draft,8,3
/instill-ai/instill-core/pull/1224,7,1
/instill-ai/instill-core/tree/main/model-hub,6,4
