referrer,views_total,views_unique
github.com,261,40
Google,45,15
helm.instill.tech,13,1
in.search.yahoo.com,8,1
l.facebook.com,3,3
forms.clickup.com,3,2
instill.tech,3,2
Bing,2,2
app.eraser.io,2,1
cn.bing.com,1,1
