url_path,views_total,views_unique
/instill-ai/instill-core,508,355
/instill-ai/instill-core/tree/main/examples,28,8
/instill-ai/instill-core/tree/main/charts/instill-core,24,8
/instill-ai/instill-core/tree/main/protocol,23,8
/instill-ai/instill-core/releases,23,7
/instill-ai/instill-core/graphs/contributors,13,9
/instill-ai/instill-core/pulls,12,7
/instill-ai/instill-core/releases/tag/v0.17.1-alpha,12,3
/instill-ai/instill-core/blob/main/docker-compose.yml,11,5
/instill-ai/instill-core/tree/main/.github,11,3
