url_path,views_total,views_unique
/instill-ai/instill-core,163,71
/instill-ai/instill-core/pulls,24,3
/instill-ai/instill-core/tree/main/charts/core,23,4
/instill-ai/instill-core/commits/main,23,2
/instill-ai/instill-core/pull/1361/files,16,2
/instill-ai/instill-core/issues,11,9
/instill-ai/instill-core/pull/1361,11,2
/instill-ai/instill-core/blob/main/charts/core/templates/api-gateway/deployment.yaml,9,5
/instill-ai/instill-core/blob/main/charts/core/values.yaml,9,2
/instill-ai/instill-core/tree/main/charts/core/templates,8,4
