referrer,views_total,views_unique
github.com,210,55
Google,56,14
instill.tech,51,17
grep.app,10,1
l.facebook.com,7,4
com.google.android.gm,6,5
medium.com,6,2
DuckDuckGo,5,1
mail.qq.com,4,3
Bing,3,3
