time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-03-16 00:00:00+00:00,68,21,9,9
2026-03-17 00:00:00+00:00,168,22,7,5
2026-03-18 00:00:00+00:00,4,3,10,9
2026-03-19 00:00:00+00:00,28,10,11,10
2026-03-20 00:00:00+00:00,26,12,8,7
2026-03-21 00:00:00+00:00,10,4,23,8
2026-03-22 00:00:00+00:00,8,7,8,5
2026-03-23 00:00:00+00:00,86,44,10,9
2026-03-24 00:00:00+00:00,10,9,14,9
2026-03-25 00:00:00+00:00,61,16,10,6
2026-03-26 00:00:00+00:00,202,50,19,6
2026-03-27 00:00:00+00:00,28,15,13,9
2026-03-28 00:00:00+00:00,18,10,6,3
2026-03-29 00:00:00+00:00,104,22,13,12
