referrer,views_total,views_unique
github.com,66,37
Google,25,15
app.eraser.io,22,1
instill.tech,7,3
l.facebook.com,2,2
css.viber.com,2,1
m.sogou.com,2,1
docs.mage.ai,2,1
facebook.com,1,1
linkedin.com,1,1
