referrer,views_total,views_unique
github.com,142,49
Google,51,21
instill.tech,34,13
grep.app,10,1
DuckDuckGo,5,1
forms.clickup.com,4,4
Bing,3,2
linkedin.com,2,2
outlook.live.com,2,2
mail.qq.com,2,1
