time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-11-21 00:00:00+00:00,19,9,9,9
2025-11-22 00:00:00+00:00,2,2,9,7
2025-11-23 00:00:00+00:00,3,3,5,5
2025-11-24 00:00:00+00:00,50,11,4,4
2025-11-25 00:00:00+00:00,18,11,22,10
2025-11-26 00:00:00+00:00,59,52,45,7
2025-11-27 00:00:00+00:00,8,8,20,4
2025-11-28 00:00:00+00:00,12,11,14,6
2025-11-29 00:00:00+00:00,14,10,5,4
2025-11-30 00:00:00+00:00,52,21,7,4
2025-12-01 00:00:00+00:00,122,38,16,9
2025-12-02 00:00:00+00:00,29,21,2,2
2025-12-03 00:00:00+00:00,160,42,9,9
2025-12-04 00:00:00+00:00,16,6,7,4
