referrer,views_total,views_unique
github.com,57,35
l.facebook.com,23,5
Google,22,16
instill.tech,17,11
linkedin.com,11,6
m.facebook.com,9,9
com.linkedin.android,6,2
youtube.com,3,1
lm.facebook.com,2,2
mail.qq.com,2,2
