url_path,views_total,views_unique
/instill-ai/instill-core,427,303
/instill-ai/instill-core/tree/main/charts/instill-core,33,8
/instill-ai/instill-core/tree/main/protocol,25,10
/instill-ai/instill-core/releases,22,17
/instill-ai/instill-core/tree/main/release-please,22,7
/instill-ai/instill-core/tree/main/charts/instill-core/templates,20,5
/instill-ai/instill-core/tree/main/examples,18,7
/instill-ai/instill-core/pulls,16,4
/instill-ai/instill-core/pull/398,14,3
/instill-ai/instill-core/blob/main/Makefile,10,4
