url_path,views_total,views_unique
/instill-ai/instill-core,266,164
/instill-ai/instill-core/pulls,28,5
/instill-ai/instill-core/actions,18,3
/instill-ai/instill-core/issues,13,9
/instill-ai/instill-core/tree/main/charts/core,11,5
/instill-ai/instill-core/blob/main/.github/workflows/releases.yml,10,3
/instill-ai/instill-core/tree/main/.github,7,4
/instill-ai/instill-core/commits/main,7,2
/instill-ai/instill-core/actions/workflows/integration-test.yml,7,1
/instill-ai/instill-core/tree/main/.github/workflows,6,4
