url_path,views_total,views_unique
/instill-ai/instill-core,341,173
/instill-ai/instill-core/issues,46,16
/instill-ai/instill-core/blob/5b43da416300925f5fad974da87830ffad1eace7/charts/core/templates/artifact-backend/configmap.yaml,42,2
/instill-ai/instill-core/blob/main/docker-compose-latest.yml,24,1
/instill-ai/instill-core/stargazers,22,8
/instill-ai/instill-core/issues/1023,22,2
/instill-ai/instill-core/tree/main/charts/core,21,4
/instill-ai/instill-core/blob/main/.env,21,3
/instill-ai/instill-core/pull/1045,20,3
/instill-ai/instill-core/pulls,18,4
