url_path,views_total,views_unique
/instill-ai/instill-core,273,140
/instill-ai/instill-core/releases/tag/v0.9.3-alpha,51,44
/instill-ai/instill-core/pull/268,42,3
/instill-ai/instill-core/pulls,41,9
/instill-ai/instill-core/blob/9236a61c5b403e492ab9d54b86de4b4d59639649/Makefile,33,4
/instill-ai/instill-core/actions,31,4
/instill-ai/instill-core/blob/deniz/ins-562-helm-integration-test/Makefile,26,2
/instill-ai/instill-core/issues,24,13
/instill-ai/instill-core/tree/main/charts/instill-core,24,7
/instill-ai/instill-core/blob/main/Makefile,21,6
