url_path,views_total,views_unique
/instill-ai/instill-core,218,138
/instill-ai/instill-core/actions,79,3
/instill-ai/instill-core/tree/main/charts/instill-core,28,8
/instill-ai/instill-core/pulls,24,8
/instill-ai/instill-core/pull/342,20,3
/instill-ai/instill-core/issues,19,8
/instill-ai/instill-core/tree/main/charts/instill-core/templates,17,4
/instill-ai/instill-core/blob/main/docker-compose.build.yml,11,4
/instill-ai/instill-core/blob/main/Dockerfile,11,4
/instill-ai/instill-core/blob/main/LICENSE,10,4
