referrer,views_total,views_unique
github.com,109,39
m.facebook.com,18,14
facebook.com,12,4
l.facebook.com,10,8
Google,10,8
forms.clickup.com,10,7
instill.tech,8,7
linkedin.com,6,6
statics.teams.cdn.office.net,5,3
t.co,4,4
