referrer,views_total,views_unique
github.com,303,47
m.facebook.com,295,262
l.facebook.com,171,95
lm.facebook.com,78,54
Google,44,21
facebook.com,35,26
instill.tech,20,12
forms.clickup.com,12,6
demo.instill.tech,8,2
linkedin.com,7,4
