referrer,views_total,views_unique
github.com,193,58
Google,33,22
instill.tech,20,6
m.facebook.com,14,8
mail.qq.com,10,1
facebook.com,9,9
Bing,7,2
l.facebook.com,6,5
linkedin.com,3,2
lm.facebook.com,2,2
