referrer,views_total,views_unique
github.com,198,52
Google,55,15
instill.tech,15,10
facebook.com,11,10
forms.clickup.com,10,3
mail.qq.com,8,4
m.facebook.com,6,6
com.google.android.gm,6,5
l.facebook.com,6,4
linkedin.com,5,4
