url_path,views_total,views_unique
/instill-ai/instill-core,145,85
/instill-ai/instill-core/blob/main/charts/core/templates/ray/service.yaml,52,2
/instill-ai/instill-core/blob/main/charts/core/templates/ray/monitor.yaml,25,1
/instill-ai/instill-core/tree/main/charts/core,23,8
/instill-ai/instill-core/blob/main/charts/core/values.yaml,20,3
/instill-ai/instill-core/issues,13,8
/instill-ai/instill-core/tree/main,11,2
/instill-ai/instill-core/pulls,10,5
/instill-ai/instill-core/pull/1207,10,3
/instill-ai/instill-core/commits/main,9,3
