url_path,views_total,views_unique
/instill-ai/instill-core,80,55
/instill-ai/instill-core/issues,17,12
/instill-ai/instill-core/pulls,11,6
/instill-ai/instill-core/commit/ec01dea06105a98972f56cf4cebcdd27a6a11e58,4,2
/instill-ai/instill-core/releases,3,3
/instill-ai/instill-core/issues/1469,3,1
/instill-ai/instill-core/blob/main/.github/CONTRIBUTING.md,2,2
/instill-ai/instill-core/pull/1350,2,2
/instill-ai/instill-core/commit/293fc1fe4834eb5c85137ada07e389d7e88592de,2,1
/instill-ai/instill-core/commit/3ea83b767f987784f47cb9a33c611a89af6edde5,2,1
