referrer,views_total,views_unique
github.com,72,36
com.google.android.gm,62,33
mail.google.com,30,24
Google,27,14
mail.qq.com,7,6
blog.instill.tech,6,1
youtube.com,6,1
medium.com,5,3
instill.tech,5,2
DuckDuckGo,4,2
