url_path,views_total,views_unique
/instill-ai/instill-core,304,154
/instill-ai/instill-core/actions,32,6
/instill-ai/instill-core/actions/runs/3094781440,20,2
/instill-ai/instill-core/actions/runs/3095297191,16,2
/instill-ai/instill-core/tree/main/examples/async/yolov7,16,2
/instill-ai/instill-core/tags,12,1
/instill-ai/instill-core/pulls,11,3
/instill-ai/instill-core/tree/main/examples,10,2
/instill-ai/instill-core/actions/runs/3094058770,8,3
/instill-ai/instill-core/releases/tag/v0.2.6-alpha,8,3
