referrer,views_total,views_unique
github.com,112,53
instill.tech,57,6
Google,24,17
com.google.android.gm,17,17
statics.teams.cdn.office.net,7,3
medium.com,5,1
forms.clickup.com,2,2
dida365.com,2,1
indiehackers.com,2,1
mail.rambler.ru,1,1
