url_path,views_total,views_unique
/instill-ai/instill-core,189,98
/instill-ai/instill-core/actions,50,2
/instill-ai/instill-core/tree/main/.github,25,3
/instill-ai/instill-core/tree/main/release-please,23,2
/instill-ai/instill-core/tree/main/charts/instill-core,21,4
/instill-ai/instill-core/pulls,20,2
/instill-ai/instill-core/blob/main/release-please/manifest.json,20,1
/instill-ai/instill-core/tree/main/.github/workflows,18,3
/instill-ai/instill-core/blob/43368f8031b863d6db123d32c6933704e288d628/.github/workflows/integration-test-console.yml,18,1
/instill-ai/instill-core/blob/e84d79df220422acb644abaa9599f897f23a0520/charts/instill-core/templates/connector-backend/deployment.yaml,12,3
