url_path,views_total,views_unique
/instill-ai/instill-core,162,84
/instill-ai/instill-core/blob/main/charts/core/templates/ray/service.yaml,51,2
/instill-ai/instill-core/tree/main/charts/core,48,8
/instill-ai/instill-core/pulls,41,5
/instill-ai/instill-core/blob/main/charts/core/values.yaml,34,3
/instill-ai/instill-core/blob/main/charts/core/templates/_helpers.tpl,33,2
/instill-ai/instill-core/blob/main/charts/core/templates/pipeline-backend/configmap.yaml,29,1
/instill-ai/instill-core/pull/1195,23,2
/instill-ai/instill-core/blob/main/charts/core/templates/ray/monitor.yaml,23,1
/instill-ai/instill-core/commits/main,18,3
