url_path,views_total,views_unique
/instill-ai/instill-core,205,149
/instill-ai/instill-core/issues/1131,14,1
/instill-ai/instill-core/issues,9,5
/instill-ai/instill-core/tree/main/charts/core,7,6
/instill-ai/instill-core/blob/main/LICENSE,6,3
/instill-ai/instill-core/blob/main/Makefile,5,4
/instill-ai/instill-core/tree/main/release-please,5,4
/instill-ai/instill-core/tree/main,5,2
/instill-ai/instill-core/tree/sarthakgupta/rollout-configuration-draft,5,1
/instill-ai/instill-core/commit/d9e9564a0fc3cd3e5e97ef1ab1580a0fc8809656,4,4
