url_path,views_total,views_unique
/instill-ai/instill-core,356,151
/instill-ai/instill-core/pulls,146,6
/instill-ai/instill-core/actions,62,3
/instill-ai/instill-core/tree/sarthakgupta/ins-8003-achieve-zero-downtime-during-gke-module-upgrade-with-proper,48,1
/instill-ai/instill-core/actions/workflows/integration-test.yml,19,2
/instill-ai/instill-core/commits/main,19,2
/instill-ai/instill-core/issues,13,9
/instill-ai/instill-core/blob/main/.github/workflows/releases.yml,11,3
/instill-ai/instill-core/tree/main/.github,10,6
/instill-ai/instill-core/tree/main/charts/core,10,3
