referrer,views_total,views_unique
github.com,128,65
Google,58,21
forms.clickup.com,57,8
com.google.android.gm,23,17
facebook.com,10,10
l.facebook.com,10,3
t.co,6,4
instill.tech,4,2
Bing,3,1
m.facebook.com,3,1
