url_path,views_total,views_unique
/instill-ai/instill-core,605,410
/instill-ai/instill-core/tree/main/charts/instill-core,114,34
/instill-ai/instill-core/tree/main/release-please,59,20
/instill-ai/instill-core/tree/main/charts/instill-core/templates,55,14
/instill-ai/instill-core/releases,28,22
/instill-ai/instill-core/tree/main,26,10
/instill-ai/instill-core/commits/main,20,2
/instill-ai/instill-core/tree/main/charts/instill-core/templates/pipeline-backend,19,9
/instill-ai/instill-core/tree/main/charts/instill-core/templates/controller-instill-core,18,7
/instill-ai/instill-core/pulls,17,12
