url_path,views_total,views_unique
/instill-ai/instill-core,1080,717
/instill-ai/instill-core/pulls,57,20
/instill-ai/instill-core/tree/main/examples,42,29
/instill-ai/instill-core/issues,40,31
/instill-ai/instill-core/actions,39,4
/instill-ai/instill-core/actions/runs/3497199930,34,4
/instill-ai/instill-core/tree/main/protocol,26,21
/instill-ai/instill-core/tree/main/release-please,18,16
/instill-ai/instill-core/tree/main/examples/async/yolov7,16,14
/instill-ai/instill-core/tree/main/asset/lib,16,11
