referrer,views_total,views_unique
github.com,174,72
Google,20,14
com.google.android.gm,17,12
instill.tech,12,3
m.facebook.com,6,3
mail.qq.com,3,3
facebook.com,2,2
star-history.com,2,1
bgithub.xyz,2,1
l.facebook.com,1,1
