referrer,views_total,views_unique
github.com,151,57
Google,35,19
com.google.android.gm,18,16
instill.tech,7,6
t.co,5,5
producthunt.com,5,3
Bing,3,1
youtube.com,3,1
indiehackers.com,2,2
forms.clickup.com,2,2
