url_path,views_total,views_unique
/instill-ai/instill-core,199,133
/instill-ai/instill-core/pulls,23,7
/instill-ai/instill-core/tree/main/charts/core,19,6
/instill-ai/instill-core/issues,17,6
/instill-ai/instill-core/actions/runs/14764412138,15,1
/instill-ai/instill-core/blob/main/charts/core/values.yaml,12,3
/instill-ai/instill-core/tree/sarthakgupta/rollout-configuration-draft,8,3
/instill-ai/instill-core/actions/runs/14764412138/job/41452549976,6,1
/instill-ai/instill-core/pull/1215,6,1
/instill-ai/instill-core/pull/1221,6,1
