referrer,views_total,views_unique
medium.com,186,125
stackshare.io,158,110
news.ycombinator.com,99,57
github.com,74,31
Google,72,37
facebook.com,14,13
indiehackers.com,12,9
instill.tech,12,5
DuckDuckGo,11,1
t.co,7,7
