url_path,views_total,views_unique
/instill-ai/instill-core,228,143
/instill-ai/instill-core/releases/tag/v0.9.3-alpha,57,49
/instill-ai/instill-core/issues,32,17
/instill-ai/instill-core/tree/main/charts/instill-core,30,8
/instill-ai/instill-core/tree/main/protocol,18,7
/instill-ai/instill-core/tree/main/model-hub,17,7
/instill-ai/instill-core/tree/main/.github,17,3
/instill-ai/instill-core/tree/main/.github/workflows,15,2
/instill-ai/instill-core/tree/main/charts/instill-core/templates,11,4
/instill-ai/instill-core/tree/main/charts/instill-core/templates/pipeline,10,2
