referrer,views_total,views_unique
github.com,195,45
Google,98,27
youtube.com,16,5
facebook.com,8,8
Bing,5,3
instill.tech,4,3
linkedin.com,4,3
l.facebook.com,2,2
m.facebook.com,2,1
lm.facebook.com,1,1
