referrer,views_total,views_unique
github.com,105,51
forms.clickup.com,23,5
Google,18,12
t.co,17,12
instill.tech,14,6
facebook.com,13,13
mail.qq.com,13,1
linkedin.com,10,5
m.facebook.com,9,9
l.facebook.com,5,5
