time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-08-18 00:00:00+00:00,,,21,12
2024-08-19 00:00:00+00:00,57.0,2.0,52,21
2024-08-20 00:00:00+00:00,54.0,5.0,48,22
2024-08-21 00:00:00+00:00,57.0,4.0,74,19
2024-08-22 00:00:00+00:00,82.0,5.0,35,19
2024-08-23 00:00:00+00:00,78.0,7.0,48,14
2024-08-24 00:00:00+00:00,35.0,5.0,13,8
2024-08-25 00:00:00+00:00,85.0,5.0,36,21
2024-08-26 00:00:00+00:00,53.0,3.0,47,17
2024-08-27 00:00:00+00:00,84.0,4.0,46,9
2024-08-28 00:00:00+00:00,115.0,2.0,52,18
2024-08-29 00:00:00+00:00,264.0,18.0,46,20
2024-08-30 00:00:00+00:00,51.0,4.0,89,24
2024-08-31 00:00:00+00:00,18.0,2.0,49,11
