url_path,views_total,views_unique
/instill-ai/instill-core,324,167
/instill-ai/instill-core/pulls,49,10
/instill-ai/instill-core/pull/268,42,3
/instill-ai/instill-core/actions,35,4
/instill-ai/instill-core/blob/9236a61c5b403e492ab9d54b86de4b4d59639649/Makefile,33,4
/instill-ai/instill-core/blob/deniz/ins-562-helm-integration-test/Makefile,26,2
/instill-ai/instill-core/blob/main/Makefile,21,8
/instill-ai/instill-core/issues,19,12
/instill-ai/instill-core/tree/main/charts/instill-core,19,6
/instill-ai/instill-core/pull/268/files,17,3
