url_path,views_total,views_unique
/instill-ai/instill-core,311,168
/instill-ai/instill-core/blob/5b43da416300925f5fad974da87830ffad1eace7/charts/core/templates/artifact-backend/configmap.yaml,42,2
/instill-ai/instill-core/issues,33,13
/instill-ai/instill-core/issues/1023,29,3
/instill-ai/instill-core/tree/main/charts/core,22,4
/instill-ai/instill-core/pull/1045,20,3
/instill-ai/instill-core/stargazers,17,4
/instill-ai/instill-core/tree/main,17,3
/instill-ai/instill-core/blob/main/docker-compose-latest.yml,16,1
/instill-ai/instill-core/pulls,15,6
