referrer,views_total,views_unique
stackshare.io,142,99
news.ycombinator.com,98,56
github.com,77,26
Google,36,17
medium.com,17,10
facebook.com,15,14
indiehackers.com,12,9
instill.tech,11,4
t.co,6,6
m.facebook.com,6,5
