url_path,views_total,views_unique
/instill-ai/instill-core,452,327
/instill-ai/instill-core/tree/main/charts/instill-core,26,8
/instill-ai/instill-core/tree/main/protocol,24,8
/instill-ai/instill-core/blob/main/LICENSE,18,8
/instill-ai/instill-core/tree/main/examples,18,6
/instill-ai/instill-core/releases/tag/v0.17.1-alpha,17,6
/instill-ai/instill-core/releases,16,6
/instill-ai/instill-core/pulls,15,9
/instill-ai/instill-core/tree/main,14,4
/instill-ai/instill-core/blob/main/docker-compose.yml,13,6
