url_path,views_total,views_unique
/instill-ai/instill-core,1443,905
/instill-ai/instill-core/blob/main/LICENSE,40,33
/instill-ai/instill-core/tree/main/protocol,37,33
/instill-ai/instill-core/tree/main/release-please,26,24
/instill-ai/instill-core/tree/main/examples/streamlit/yolov7,24,7
/instill-ai/instill-core/actions,24,2
/instill-ai/instill-core/blob/main/docker-compose.yml,18,16
/instill-ai/instill-core/discussions,16,9
/instill-ai/instill-core/issues,15,8
/instill-ai/instill-core/pull/145,14,2
